latitude,longitude
41.6751,-106.0111
35.9244,-79.9901
35.9700,-79.9600
35.9861,-79.9497
35.6008,-80.2339
42.7794,-78.4269
33.8165,-83.5049
35.3943,-81.2010
40.4128,-120.4774
35.5090,-119.0305
42.6986,-70.8697
40.4792,-88.7989
38.1381,-121.8053
44.9336,-73.0511
38.7412,-89.6849
40.3196,-78.6806
35.3639,-77.4519
43.0803,-95.6561
40.3042,-78.6908
35.4339,-77.9900
33.6144,-96.6904
44.5306,-74.9331
41.1290,-111.9641
39.3582,-99.8417
33.0007,-85.9033
41.1269,-74.1653
39.6419,-104.9138
45.0688,-83.8932
43.7107,-122.4238
47.3969,-97.0606
27.9549,-82.3405
43.1139,-71.8940
41.9061,-84.6319
43.9129,-96.1932
39.9529,-89.3102
32.2089,-80.6988
40.7625,-73.9792
32.3790,-90.2199
27.7882,-81.8700
44.3612,-73.0708
42.4400,-73.1100
35.4947,-98.3857
43.8525,-70.7969
35.1509,-84.1775
33.6228,-117.9364
42.8623,-77.0506
41.5294,-87.3083
32.7283,-103.3094
44.3629,-85.8200
41.9989,-88.3022
40.8359,-74.1550
30.7478,-88.0575
40.7931,-83.7287
38.5130,-98.7747
46.5628,-87.5686
37.9308,-100.9725
37.5035,-79.3006
45.2236,-91.1272
38.7538,-93.9983
40.8247,-96.8203
42.2125,-72.8713
39.2231,-88.7584
42.7925,-86.0922
40.5997,-75.1086
34.5275,-82.3750
36.8625,-121.4289
42.1696,-71.4682
32.9213,-106.0724
44.2965,-75.3361
38.0327,-102.0737
37.6720,-77.1704
43.2603,-76.7217
34.7742,-79.3408
44.1150,-88.2172
44.0540,-88.0850
33.2553,-87.4495
46.9915,-112.0047
39.4735,-95.7315
40.8170,-73.0663
40.7977,-73.0340
39.8272,-76.3318
42.1909,-72.6824
40.5128,-79.1961
42.0993,-78.4410
42.0981,-78.4423
44.4356,-93.9064
33.8381,-118.3150
34.4413,-82.3652
35.2050,-77.4970
43.1017,-71.4657
58.1064,-135.4307
61.5309,-166.1019
37.6919,-105.9908
40.3997,-87.7992
40.7178,-87.2631
46.2906,-96.0433
36.0155,-114.7380
36.0155,-114.7380
44.2275,-96.2192
41.7479,-71.5263
42.7264,-73.6021
37.2917,-77.2811
40.3483,-74.7715
35.6285,-79.8727
37.2914,-77.2816
37.2978,-77.2830
40.3280,-74.8049
46.4211,-117.8331
42.3435,-91.2471
42.2035,-71.5315
29.6656,-82.0583
34.7089,-118.2742
33.8125,-78.9672
43.3864,-111.7264
33.3500,-99.5400
32.2140,-100.0571
33.5907,-111.3440
43.9041,-116.2442
45.5855,-120.0082
47.4983,-111.4392
35.5087,-97.1797
41.7748,-75.0361
34.2976,-92.8683
42.4267,-78.1566
29.5806,-90.7225
29.7314,-95.0839
29.7198,-95.2706
34.1797,-119.0831
39.4889,-75.0347
27.9389,-82.4389
42.3153,-77.5383
35.2257,-80.5431
40.1470,-74.1675
43.6348,-76.0892
40.7052,-73.9807
43.2958,-73.5956
37.7722,-104.8322
34.0158,-95.3206
37.1642,-101.3401
42.2611,-70.8564
18.1350,-65.8170
40.7415,-124.2103
40.4728,-124.1014
60.6128,-145.6794
44.7268,-92.6694
44.2972,-92.7415
48.3415,-114.0144
41.2006,-76.0700
41.2025,-76.0683
42.5537,-72.2997
42.8298,-70.9602
39.1747,-111.0289
40.6520,-74.9080
39.8662,-77.1648
39.8725,-77.1672
35.3832,-80.8329
39.3792,-111.0781
44.0703,-73.1961
40.8814,-73.2906
44.3695,-98.1722
36.1814,-120.0306
37.1856,-113.2975
39.5879,-86.1858
36.2847,-79.5667
38.0906,-97.8747
35.2608,-81.5158
44.8957,-94.3684
44.8889,-94.3493
44.0218,-92.5922
55.2049,-132.8214
33.0270,-113.3489
33.0257,-113.3440
43.1709,-78.6916
41.7437,-111.7832
41.7464,-111.7460
44.5630,-69.6192
41.9711,-85.5381
39.2056,-111.3344
42.2853,-78.0061
44.1513,-117.0001
33.9254,-118.4298
38.6892,-77.2375
40.1403,-104.9780
40.0383,-105.2449
41.4725,-73.2070
44.0587,-92.5119
43.4440,-116.3330
40.4382,-74.1601
40.4466,-74.1546
39.2670,-76.5480
39.2700,-76.5480
40.5820,-74.2550
40.5830,-74.2570
40.6325,-74.5035
42.3235,-83.4289
39.0210,-76.9260
40.0952,-75.3064
32.8200,-97.0500
30.2300,-81.5100
41.4800,-88.0700
36.0689,-115.2808
29.4800,-98.2500
35.1900,-89.7993
25.7915,-80.3838
41.2957,-72.9200
36.8759,-76.2009
42.9029,-87.9354
39.5608,-76.0553
30.5570,-97.6903
32.1775,-81.1738
38.6350,-90.2455
27.9539,-82.4325
34.9753,-118.9469
40.0139,-74.8536
40.4705,-74.3836
38.6658,-88.4625
38.7417,-89.6847
40.0516,-85.7371
40.1383,-85.6909
40.0531,-86.8872
40.2164,-85.7747
38.3196,-86.9681
39.9886,-85.7709
40.7678,-86.0456
40.9461,-87.1364
39.8011,-84.8950
37.9461,-86.7375
38.6535,-87.2092
39.6952,-86.3155
39.6947,-86.3217
39.7230,-86.3145
40.5950,-74.2250
44.8040,-69.8380
44.0569,-122.9555
36.9708,-112.5264
44.3000,-75.5000
40.2675,-74.2786
33.9217,-118.1244
32.7917,-117.0953
41.8169,-71.1689
41.8344,-87.6285
32.8319,-115.5066
39.4472,-94.9800
46.2498,-118.8798
42.3269,-95.4588
42.3557,-95.4204
32.8730,-117.1997
39.7868,-104.5836
40.5550,-74.7094
30.4568,-81.7149
32.1440,-81.1466
32.6633,-115.6583
32.7722,-115.7793
32.6711,-115.5873
33.2522,-115.4975
33.2458,-115.4967
35.4028,-119.0386
32.4969,-100.5797
42.1079,-72.0172
43.2500,-73.8125
43.5608,-71.7806
44.6781,-67.5477
42.0859,-78.4543
43.4717,-76.4935
42.6544,-78.0772
45.2537,-68.6279
42.9671,-78.9182
39.0400,-94.2700
39.1171,-94.2882
35.6784,-91.4088
42.2008,-72.3222
42.1610,-72.5076
42.1514,-72.4989
42.1569,-72.5242
41.2706,-73.9527
41.2706,-73.9526
28.4932,-80.7802
38.5857,-75.2341
28.4932,-80.7801
27.5733,-80.5782
39.0788,-122.5356
41.6844,-87.4214
40.6144,-79.1594
39.7900,-86.2336
41.3595,-93.5633
27.0389,-80.5125
33.9109,-116.5530
41.7682,-89.6744
58.3676,-134.6080
34.0087,-117.8456
34.5531,-117.4569
39.7379,-86.2377
39.6628,-85.9856
39.6628,-85.9856
39.6594,-86.2597
33.7533,-84.3889
43.0610,-74.7643
27.8828,-97.2428
41.7775,-87.8233
36.0338,-80.2274
30.7316,-98.3854
33.7388,-117.1704
34.2528,-85.3275
39.2837,-76.5994
35.4736,-82.8903
35.3689,-82.3575
35.3194,-81.7642
35.3639,-82.3500
35.3782,-81.7951
35.2598,-81.4190
35.7097,-81.4133
34.5394,-78.7554
35.0460,-77.8250
34.8383,-79.9439
34.8476,-78.8774
34.5300,-78.3048
34.8590,-79.1080
34.9182,-78.9436
34.8019,-79.3324
34.7116,-79.3024
35.2137,-77.7124
34.6950,-79.2160
36.0947,-77.9793
35.6575,-82.7103
36.0910,-77.9920
35.3917,-77.6204
35.0410,-78.3297
34.7587,-79.5000
34.6233,-78.0054
40.4010,-121.9655
42.5994,-71.9419
33.2433,-111.8924
38.6451,-121.1730
38.6436,-121.1639
38.6460,-121.1626
37.3847,-121.9638
28.2628,-81.5486
39.5097,-112.5802
61.1690,-149.9110
48.6081,-93.4043
30.2178,-93.7422
35.2120,-77.1144
33.8872,-80.6397
36.6803,-76.9128
33.3602,-79.3026
44.5037,-70.2210
44.4705,-70.1873
30.5966,-87.3264
31.9698,-87.4806
32.4187,-86.4718
31.9033,-93.1739
34.3533,-78.2137
44.5034,-70.2491
32.4260,-86.8709
32.1004,-81.1242
33.2553,-94.0696
33.9961,-95.1114
32.5292,-90.7742
42.1634,-72.8275
39.8233,-89.5891
31.7416,-81.4079
45.1290,-122.8990
27.5000,-80.4400
42.5539,-95.3283
44.7810,-93.0420
37.9231,-95.4256
43.1121,-77.6138
43.0347,-94.1406
42.0700,-90.6977
43.3853,-94.8157
43.4450,-94.9803
42.0275,-93.6394
42.7172,-70.8464
42.7164,-70.8419
35.7693,-80.8260
41.9330,-122.4368
32.0985,-110.8191
42.5800,-71.2603
42.5829,-71.2464
37.7212,-113.1516
40.3509,-76.3658
33.5650,-114.9181
37.8183,-99.7754
35.6439,-118.4822
44.4183,-111.3960
44.2761,-88.2658
36.3875,-119.2550
35.5331,-115.4525
35.5561,-115.4686
35.5808,-115.4825
42.3333,-92.9464
35.7716,-82.6183
43.0706,-86.2350
44.4917,-73.2081
30.3648,-81.6260
42.9103,-86.2007
37.8833,-84.1017
29.3097,-98.3203
32.5195,-93.7601
36.1564,-86.6186
33.6039,-101.8408
37.1479,-119.2567
40.8079,-96.7107
33.6602,-82.1961
29.3081,-98.3228
30.7086,-84.8639
34.9494,-120.3803
37.8069,-121.2775
38.8527,-77.0093
61.2860,-149.6100
29.9635,-93.9297
28.0638,-81.0972
42.2430,-72.1000
41.1090,-73.8626
40.0986,-104.7736
39.9928,-74.6369
37.4124,-122.0240
33.1010,-97.9574
29.4731,-95.6244
33.8239,-84.4758
44.4233,-96.4411
30.4392,-89.0286
43.1106,-71.9489
37.3847,-89.6606
40.0927,-74.2620
40.4597,-84.0401
38.8817,-86.0330
42.2488,-84.3767
41.5830,-71.9040
35.7500,-77.8300
39.0946,-94.4115
30.3207,-81.9564
36.2922,-79.6214
40.8565,-73.8474
35.3045,-114.0118
40.0637,-74.5824
32.6212,-116.1290
35.8753,-77.0811
41.4887,-88.1088
40.6097,-73.7622
43.5214,-76.4084
40.9923,-121.9752
35.2200,-81.7594
33.6319,-87.0597
46.5716,-87.4105
37.1086,-93.2619
37.9547,-100.8306
32.0500,-100.6917
46.9057,-98.6622
35.8454,-76.8015
33.5740,-80.8371
44.1172,-93.7073
43.3121,-75.1090
57.0497,-135.3128
32.3594,-81.1242
27.3200,-99.0000
27.4400,-98.9100
40.3797,-85.0882
38.8340,-120.5318
39.8596,-105.1497
33.2444,-79.9909
44.0578,-95.2525
40.7722,-74.0687
41.6560,-72.1620
43.0146,-88.7992
40.0711,-74.9831
43.9710,-75.9698
40.9594,-100.3979
39.2865,-96.1172
44.4669,-71.2250
44.8889,-74.1033
40.6900,-74.0874
40.6608,-74.1733
40.6608,-74.1733
34.5643,-79.0375
40.1808,-117.4739
39.3822,-74.4475
34.2305,-79.3906
44.4278,-96.4300
31.6593,-81.8439
38.0803,-99.8936
44.4250,-117.2739
41.6041,-71.9825
33.6031,-111.9247
41.7378,-108.7875
45.0510,-91.2740
42.5437,-73.2926
17.9615,-66.1402
34.9594,-82.9147
37.7506,-89.0853
40.7903,-76.1983
42.0936,-122.0703
45.7164,-120.6941
42.5734,-90.6926
38.4731,-81.8233
36.5994,-78.3005
46.7553,-88.4558
33.2046,-115.5733
44.3036,-91.9126
29.6461,-82.3208
34.3477,-82.7745
36.3767,-82.9639
37.1517,-93.3880
33.6497,-93.8119
37.5669,-101.7511
40.6936,-99.8178
45.4832,-92.8152
40.6839,-99.7447
39.5180,-86.0684
32.3994,-97.4078
45.2875,-88.1603
45.4920,-92.8542
39.8253,-75.2197
43.9121,-96.1870
41.4915,-78.6758
36.0278,-87.9861
42.9204,-73.5089
41.8033,-71.5233
41.8009,-71.5595
42.9992,-74.3148
43.0724,-74.3228
41.4946,-88.1238
41.4931,-88.1153
33.5239,-101.7392
32.3242,-86.7843
38.8503,-120.3819
41.2515,-95.9227
35.8486,-90.7254
37.2094,-88.8589
40.5557,-74.4084
32.6189,-86.2548
35.6547,-79.0683
40.5966,-111.4236
40.6631,-74.0000
31.2231,-85.1116
40.6469,-122.6270
46.5725,-109.7531
40.9505,-102.2795
44.4231,-96.4458
42.0989,-94.2692
40.5237,-74.8434
40.5333,-78.3841
45.9215,-120.2355
37.4069,-122.0269
44.1427,-121.2697
43.6181,-95.4172
44.0197,-96.1183
43.6292,-95.4169
42.9624,-73.7465
39.0403,-94.5712
39.4097,-75.2185
40.2378,-74.3144
40.1367,-74.4397
21.9973,-159.3792
36.5439,-101.3936
36.5490,-101.4959
22.1317,-159.3031
21.9008,-159.4500
42.4708,-72.0450
37.7065,-122.1647
33.7902,-118.2943
43.6247,-95.4314
21.3564,-158.1289
20.8142,-156.5510
20.7947,-156.5360
20.8886,-156.3569
40.4225,-91.7206
21.6810,-157.9750
20.8969,-156.4627
37.9517,-121.7718
33.9192,-118.1286
33.8510,-117.8453
38.2548,-122.2730
34.0325,-117.6089
37.6992,-121.8942
56.9630,-133.9226
21.3021,-158.0963
21.3281,-158.0400
21.3200,-158.0869
21.9361,-159.5286
42.2813,-85.4950
45.0830,-122.9040
44.6889,-85.2019
44.0117,-75.7967
33.2738,-82.4078
39.5589,-121.2961
41.1128,-87.8681
19.7052,-155.0625
39.2973,-94.6932
38.9740,-95.2351
36.4769,-77.6414
22.0804,-159.3316
21.9965,-159.3758
21.3211,-158.1175
32.9000,-79.9667
28.1093,-97.7505
33.9219,-116.5622
44.0119,-96.1125
59.4072,-135.3408
60.8731,-162.5197
41.3611,-70.5169
35.5138,-78.8024
44.2746,-88.3191
44.2762,-88.2654
44.2826,-88.2534
44.0504,-92.9614
39.0867,-94.6514
36.6994,-96.9278
21.6240,-158.0550
21.6103,-158.0408
36.4651,-118.8620
36.4613,-118.8799
36.4861,-118.8356
36.3275,-119.2947
36.9842,-97.1336
36.7719,-110.2639
19.7317,-156.0283
40.7035,-99.1008
40.7217,-99.0412
42.8374,-70.9387
42.0712,-71.4586
42.4493,-71.4204
42.1925,-73.4079
42.6711,-72.4775
42.2230,-72.5083
43.0660,-74.3602
43.0644,-74.3602
42.5864,-72.5635
43.0602,-74.7364
41.4716,-71.4945
41.4983,-71.5334
42.0163,-72.7752
42.1035,-71.5976
42.5613,-71.1369
33.1431,-98.1611
35.4267,-78.4000
36.2761,-99.4908
40.0941,-123.5090
36.1542,-77.2185
36.1481,-77.2119
37.3564,-121.8719
40.9675,-88.1975
39.5318,-121.4912
36.3912,-78.4490
32.7976,-88.6060
34.9600,-78.0400
34.9578,-77.9817
34.9700,-77.9761
41.4797,-88.2581
42.3633,-71.0792
40.6781,-74.2744
40.7119,-112.1225
40.6417,-73.7778
35.0123,-78.0922
37.9631,-86.7911
36.4338,-78.1526
36.2338,-90.0521
39.2808,-76.0908
42.9496,-85.6932
38.9931,-75.4375
39.2972,-75.9822
44.7053,-73.5967
37.0131,-88.2692
37.8948,-86.6854
44.2718,-92.9848
40.3965,-91.3719
34.7981,-82.8872
37.0925,-119.5528
37.0718,-119.5580
35.4407,-118.7965
35.5165,-119.0401
35.2956,-118.9183
35.4603,-118.7796
35.7762,-118.4362
35.4515,-118.9849
35.4406,-118.9617
40.6119,-122.4464
55.3446,-131.6334
34.7003,-118.1236
34.7003,-118.1236
43.6319,-112.2797
48.6203,-118.1111
36.0508,-119.9475
38.1214,-121.1412
38.6955,-76.8278
40.6604,-79.3411
36.1508,-96.2517
41.4363,-75.5984
39.8611,-76.2211
34.6831,-95.9349
66.9739,-160.4286
45.3853,-70.5258
38.5136,-121.1944
20.7937,-156.4339
40.6778,-121.8733
43.6258,-89.7808
32.9361,-117.2342
41.2382,-103.6667
41.2736,-103.6983
30.7377,-88.0498
41.5583,-73.4136
44.2769,-88.3344
33.0000,-85.0340
39.5906,-89.4964
40.5426,-74.2366
46.6497,-97.0095
37.6711,-76.7600
36.2248,-121.1246
36.2250,-121.1278
55.0617,-162.3103
33.4852,-81.9912
31.2092,-102.2417
34.8190,-118.4320
34.8242,-118.4385
44.7483,-72.4253
35.8575,-97.9277
35.7703,-97.7997
35.1458,-114.0675
37.3831,-98.0704
37.5867,-98.5793
30.8349,-81.5636
39.2458,-120.0272
43.9173,-75.6338
35.2025,-81.3631
40.8683,-73.2493
40.8683,-73.2493
40.6102,-73.9200
36.8882,-119.1588
30.2660,-97.6861
40.6593,-73.9338
36.5397,-119.5794
36.5053,-119.5403
45.8080,-88.1251
41.2114,-101.6681
35.8992,-84.5194
41.9789,-70.7158
39.4181,-76.3977
38.7619,-89.0128
41.3686,-73.0856
39.7933,-75.1064
35.3706,-77.6083
35.2184,-77.6426
35.3514,-77.4723
34.9889,-78.1375
41.9166,-91.6509
42.2219,-89.0933
36.9667,-105.4381
39.3383,-102.3533
67.7266,-164.5384
42.1739,-121.8106
42.1727,-121.8144
42.1830,-121.7640
55.5532,-133.0854
45.3920,-84.3333
41.5532,-72.5969
45.5563,-120.5507
45.5710,-120.5930
45.5836,-120.5042
42.7304,-73.9691
46.7266,-92.4486
40.0264,-77.2344
32.3766,-94.6415
41.3160,-93.0610
41.3160,-93.0610
44.7956,-93.5386
57.7900,-152.3970
34.0947,-117.2668
35.7991,-78.1022
40.4730,-86.1460
48.6802,-121.7233
44.1826,-93.8763
42.1743,-106.8805
43.6142,-75.3327
63.0322,-163.5531
66.8378,-162.5569
42.9457,-114.7957
64.9321,-161.1671
44.7470,-94.7057
44.7956,-95.2097
20.8860,-156.6579
32.7056,-116.3425
38.9144,-82.1289
32.8197,-117.1405
33.3556,-111.9353
34.1845,-90.5627
34.2831,-77.9853
39.9803,-74.7703
40.0906,-76.1456
40.4879,-74.5214
40.4003,-74.5047
40.5543,-74.4680
38.9877,-84.6082
34.6543,-117.9731
45.8883,-91.0769
33.6378,-117.7138
32.9781,-103.3239
41.5844,-81.5256
29.6911,-91.1928
28.0664,-82.0175
41.5694,-72.1175
46.9756,-122.2906
44.7956,-92.9119
42.8555,-88.7299
30.4106,-91.1814
39.0078,-74.9356
38.5317,-99.3083
38.3481,-94.6456
43.5722,-90.6391
37.6697,-120.4436
36.6786,-119.7975
37.9876,-103.5468
34.6161,-106.8150
35.2956,-119.5919
40.0244,-92.4896
42.3159,-92.1928
35.2417,-114.0046
32.8763,-85.3882
46.8328,-122.3196
30.3186,-91.2325
41.2455,-88.6691
38.5622,-90.8377
45.0230,-122.9220
43.8490,-73.4207
43.8439,-73.4312
41.4714,-75.5442
44.5975,-122.6854
44.5544,-92.6617
38.0722,-77.5133
45.4644,-91.0836
44.8878,-91.3524
39.9816,-105.0637
35.2324,-81.5642
40.9872,-111.8983
35.6578,-89.3964
38.3689,-122.7658
38.2914,-113.0356
39.4625,-119.0667
45.4312,-94.4260
44.4150,-110.5739
44.2917,-96.3750
44.1294,-96.1170
31.8477,-83.9420
34.4341,-92.9049
30.1489,-93.3356
30.1966,-93.3220
40.4936,-111.3125
44.1069,-94.2197
58.2325,-134.0533
44.3204,-93.9032
42.2542,-87.8643
42.1063,-87.8137
27.7191,-82.0339
33.0586,-117.1194
32.8358,-96.5458
35.4259,-82.1840
39.7203,-79.8561
33.8553,-117.4537
39.1972,-123.1856
43.4172,-93.5322
43.3864,-93.5589
34.1772,-118.3147
43.4301,-95.3153
27.3311,-81.3640
33.8206,-112.2400
44.3649,-97.3811
45.1959,-93.8121
46.5051,-96.1573
39.7246,-94.8773
41.8720,-71.8958
40.3317,-111.7542
44.8750,-93.8150
44.8750,-93.8150
43.8719,-86.3347
43.7984,-94.8415
43.6742,-95.1706
43.6750,-95.1567
27.9911,-82.0473
27.9885,-82.0473
31.0269,-83.0550
39.7573,-89.6005
46.7181,-96.2119
42.0602,-80.0208
41.8652,-70.9583
40.0709,-74.1808
40.0575,-74.1856
44.3996,-96.4284
43.3839,-94.1475
38.0333,-102.5379
33.6308,-95.5900
38.2216,-121.8683
32.7133,-101.8852
32.7156,-101.9265
40.6220,-93.9326
30.8722,-99.5373
20.7667,-156.9233
34.7434,-117.9722
34.6958,-118.0589
40.0711,-76.6436
34.7169,-118.2894
34.5994,-117.9328
34.7150,-118.0950
34.7106,-118.1661
34.7802,-118.1933
40.1108,-75.9547
35.5420,-80.6123
35.3950,-78.0510
43.7200,-91.9777
38.2717,-85.9864
35.1959,-77.5028
48.6300,-98.3150
35.4473,-78.4135
48.6303,-98.3169
48.6292,-98.3164
44.1203,-103.2600
44.0282,-92.6391
31.0854,-100.6788
43.9044,-116.8197
35.8019,-77.8489
34.8989,-77.8089
21.4287,-158.0236
43.3359,-91.1675
42.7197,-84.5517
30.2686,-85.7003
32.4601,-102.6728
42.1089,-104.8825
27.5667,-99.5089
33.7833,-84.2678
41.8803,-98.0239
32.5670,-116.9442
38.1762,-99.1000
28.0797,-81.9228
38.0647,-103.2159
36.2319,-115.1222
35.6433,-105.2067
36.1344,-115.0353
34.1361,-118.7019
42.6033,-111.7053
42.6474,-114.8903
37.8867,-109.3684
35.3064,-89.1675
26.0686,-80.1984
42.4305,-97.0908
36.9614,-84.2700
41.5323,-77.0296
39.0072,-79.8866
37.0350,-84.0933
41.8833,-92.9333
42.8486,-94.8506
34.7644,-79.4430
34.7565,-79.4302
34.7076,-79.2954
43.6386,-96.3900
36.7106,-99.8906
38.1946,-122.6634
38.8003,-86.4511
45.4013,-92.6937
39.0072,-95.2692
42.6994,-71.1653
39.0911,-84.8669
32.9633,-86.5187
44.2134,-93.5524
44.1011,-122.6892
31.2434,-89.0456
45.6525,-120.2098
45.6510,-120.2598
40.9253,-72.7633
41.5683,-72.2322
40.6758,-74.9122
37.6678,-92.6706
42.2410,-72.1040
41.0772,-74.0181
35.3736,-78.0894
34.1810,-80.2678
26.6315,-81.7607
35.4845,-94.3929
41.8287,-89.4054
42.2969,-73.2275
37.0933,-79.4025
36.0580,-77.6230
27.9862,-81.6902
42.2228,-71.8786
47.2808,-101.3212
43.3558,-122.2494
43.2806,-122.4025
58.3536,-134.4953
44.0810,-93.2859
36.2579,-119.7981
43.2330,-72.1455
39.7767,-86.0428
42.9817,-83.9794
35.3317,-77.6664
35.3500,-77.4750
40.8800,-94.5589
43.9782,-95.8508
42.5616,-71.7554
42.6062,-71.1772
29.3525,-98.5761
33.1611,-96.2397
42.4981,-93.3678
41.8572,-70.5583
42.6190,-78.1795
47.6785,-104.1566
30.4356,-95.5214
33.9406,-87.1077
43.1430,-79.0220
36.1411,-77.2111
33.0685,-96.9638
35.7736,-80.2594
35.8309,-80.2422
48.4098,-115.3143
39.8614,-75.3358
35.3644,-119.1275
40.8856,-86.7044
43.4941,-90.9071
45.6712,-95.3885
43.0201,-78.1582
32.7047,-93.9597
37.6439,-121.8842
33.1372,-117.2869
43.5241,-75.9703
32.1447,-108.8383
41.7456,-71.1172
35.3680,-78.8010
47.4706,-123.1153
39.7475,-86.1831
43.2481,-93.2050
39.6988,-121.5710
44.3969,-117.2719
34.9939,-81.8782
40.2243,-75.5874
44.3689,-73.2471
31.4219,-96.2525
39.2038,-103.7005
39.3533,-103.4742
39.3810,-103.5732
39.3414,-103.5811
39.0372,-98.1530
40.7814,-73.0834
35.4317,-81.0347
39.9008,-75.1675
41.3933,-87.9436
44.2878,-96.4333
44.3155,-96.3317
38.8381,-121.3419
41.4628,-87.2603
35.3795,-81.8176
35.4774,-81.2623
44.8024,-93.9087
48.5330,-102.9330
32.7292,-117.2077
32.7294,-117.2051
33.7886,-118.2294
40.6322,-74.2156
40.6200,-74.2144
45.7442,-120.7836
36.2119,-119.1339
45.3199,-92.7966
41.4550,-87.7520
45.1282,-94.5352
27.7533,-82.1647
41.7992,-71.4360
44.2799,-88.2556
40.5850,-111.8006
35.1947,-98.9072
45.9750,-94.3691
47.8217,-117.9167
43.0403,-74.8506
46.5838,-118.0273
30.0051,-90.4617
42.6296,-114.6616
35.9643,-101.5402
35.9249,-101.5414
45.7736,-87.9894
35.5389,-79.8042
34.6002,-117.9475
43.4252,-114.0256
35.4339,-77.4381
35.4837,-119.0298
32.4238,-82.1028
31.0486,-100.6231
40.9314,-88.6548
45.0304,-84.7308
40.5275,-74.4383
40.5236,-74.4300
35.4677,-101.2533
33.3208,-83.8419
43.4732,-71.5336
34.0723,-99.2647
34.7792,-81.4561
43.1096,-76.1892
28.5394,-81.2164
28.0479,-82.6853
37.4131,-122.0281
43.1619,-78.7450
41.5697,-88.0789
35.6184,-79.0912
44.5467,-69.6292
40.8550,-76.1292
40.8411,-76.1547
38.1466,-121.3005
38.0881,-121.3875
40.4144,-95.5400
40.6100,-103.1451
41.7258,-111.8433
39.7928,-75.4067
33.4259,-86.3375
40.9410,-103.2590
31.8225,-98.6906
27.2378,-80.5414
18.4134,-65.9028
34.0504,-117.2484
41.4281,-96.4623
38.1944,-81.3706
32.9215,-94.7226
34.3981,-116.8655
34.4083,-116.8625
47.7967,-103.5786
33.7652,-118.1894
33.7641,-118.2248
35.3119,-81.1414
36.4670,-77.6180
35.1953,-77.8951
40.8611,-72.8478
47.8344,-117.8361
34.5410,-117.0610
43.9808,-75.6247
34.3111,-101.2511
46.1039,-122.9184
39.7079,-79.9590
38.3947,-75.6727
39.8667,-75.6678
43.9153,-122.7531
35.7575,-81.0894
39.8794,-78.9183
38.9827,-120.3245
41.3006,-82.1803
32.4375,-100.7444
32.3505,-108.6980
33.6992,-101.5247
43.2166,-86.2144
35.8756,-106.3100
33.7831,-118.2849
33.7686,-118.2867
37.4250,-121.9319
34.8331,-106.7724
38.0301,-121.8730
26.4117,-98.5716
26.3307,-97.5857
26.3489,-97.6668
26.3886,-98.8061
26.3806,-98.8183
42.6717,-122.6772
40.7576,-121.4145
39.9814,-94.5181
35.6661,-119.7669
35.6200,-119.8500
43.3456,-95.3233
44.5951,-71.4944
30.1478,-97.2714
44.4631,-83.7208
41.3181,-91.0931
38.1181,-78.2139
30.4922,-91.1864
30.4922,-91.1864
30.0497,-90.6839
32.5256,-92.6497
42.4771,-114.3801
37.7770,-79.8920
42.6265,-71.3579
48.5478,-121.7407
43.8844,-75.4306
38.9767,-74.9065
46.6595,-117.4294
42.8658,-114.9062
44.0249,-73.1768
39.1937,-108.0441
46.5635,-118.5397
40.8019,-75.1076
43.4687,-112.0625
43.4684,-112.0626
42.8416,-114.9036
44.6694,-73.5075
46.5242,-117.8217
36.1357,-118.7889
43.3743,-72.3476
41.8558,-87.8356
43.5280,-116.0583
44.0211,-96.4406
43.8942,-86.4447
42.1822,-72.5075
42.1646,-72.4462
33.5261,-112.3794
34.5900,-78.9968
32.2993,-107.7834
42.3347,-94.1708
38.0427,-119.1720
38.5469,-118.1916
38.6767,-78.4989
43.3269,-91.8108
43.6544,-96.2019
47.3272,-97.8975
35.2411,-81.4294
41.1511,-76.9178
41.9374,-96.4668
43.6186,-75.3586
43.6189,-75.3055
44.2403,-93.5858
46.7353,-92.1517
42.3394,-71.0314
39.8531,-86.0144
44.7768,-85.7014
41.6647,-70.5942
42.4507,-71.7426
33.6550,-84.3944
38.9572,-92.3776
35.8748,-77.1397
34.2372,-116.0542
41.5164,-81.5972
31.5461,-84.0675
32.3294,-80.6947
42.5441,-71.5988
38.7729,-76.1389
37.2175,-88.8661
40.7345,-73.8709
47.9362,-122.2469
47.9727,-122.1987
40.1483,-74.7772
43.4769,-72.9827
35.5750,-80.8210
39.2511,-91.6401
42.7044,-73.8509
34.2925,-118.3894
38.6383,-77.4147
32.8448,-117.1627
41.9231,-71.0864
36.3880,-119.3940
34.0332,-117.9061
38.5963,-121.6875
43.0214,-87.9014
42.8869,-87.8422
44.0678,-70.2608
39.1490,-77.3179
44.9530,-93.1057
36.0311,-78.8600
35.2889,-78.0703
33.8119,-83.6953
41.8527,-87.6185
43.2664,-82.6192
43.7411,-83.4472
45.4924,-92.7879
45.4878,-92.7755
44.6741,-93.1163
44.8020,-92.9969
44.2390,-93.3927
45.2893,-92.8847
44.6695,-93.5042
42.0019,-87.8522
35.8514,-86.3650
38.9461,-92.3328
34.6953,-118.0625
20.8012,-156.4930
40.7869,-73.1064
43.0586,-77.3460
32.5700,-107.4800
32.5543,-107.5093
41.2092,-94.1036
34.3197,-118.4308
44.8773,-74.3063
39.7378,-92.4689
39.7490,-92.3845
39.7600,-92.4600
39.4475,-76.3209
