fuel_id,primary_fuel
Ga,Gas
Hy,Hydro
Wi,Wind
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Wi,Wind
Wi,Wind
Wi,Wind
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
Ga,Gas
So,Solar
Oi,Oil
Wa,Waste
So,Solar
So,Solar
Wi,Wind
Ga,Gas
So,Solar
So,Solar
So,Solar
Ga,Gas
Wi,Wind
So,Solar
Ga,Gas
Bi,Biomass
Wa,Waste
Ga,Gas
Wi,Wind
So,Solar
Ga,Gas
Ga,Gas
Ga,Gas
Oi,Oil
So,Solar
Ge,Geothermal
Wi,Wind
Ga,Gas
So,Solar
Oi,Oil
So,Solar
So,Solar
So,Solar
Ga,Gas
Bi,Biomass
Wa,Waste
Bi,Biomass
Bi,Biomass
Ga,Gas
Hy,Hydro
So,Solar
So,Solar
So,Solar
Ga,Gas
Wa,Waste
Ga,Gas
So,Solar
Oi,Oil
Oi,Oil
So,Solar
Hy,Hydro
Oi,Oil
So,Solar
Oi,Oil
So,Solar
Hy,Hydro
Hy,Hydro
Ga,Gas
Hy,Hydro
So,Solar
Hy,Hydro
Wi,Wind
Oi,Oil
Ga,Gas
Oi,Oil
Ga,Gas
So,Solar
So,Solar
Ga,Gas
Hy,Hydro
Hy,Hydro
Hy,Hydro
Ga,Gas
Ga,Gas
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Wi,Wind
Ga,Gas
Co,Coal
Wa,Waste
Wi,Wind
Hy,Hydro
Wa,Waste
St,Storage
Ga,Gas
Ga,Gas
Oi,Oil
Oi,Oil
Oi,Oil
Oi,Oil
Oi,Oil
Oi,Oil
Oi,Oil
Oi,Oil
Oi,Oil
Oi,Oil
Oi,Oil
Oi,Oil
Oi,Oil
Oi,Oil
Oi,Oil
Ga,Gas
So,Solar
Hy,Hydro
Ga,Gas
So,Solar
Ga,Gas
So,Solar
So,Solar
Pe,Petcoke
Wa,Waste
So,Solar
Ga,Gas
So,Solar
Ga,Gas
So,Solar
Oi,Oil
Hy,Hydro
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Ga,Gas
So,Solar
Oi,Oil
Wa,Waste
So,Solar
Wa,Waste
Wi,Wind
So,Solar
Ga,Gas
Co,Coal
Oi,Oil
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
So,Solar
So,Solar
Oi,Oil
Ge,Geothermal
Wa,Waste
Wa,Waste
Wa,Waste
Wa,Waste
Wa,Waste
Wa,Waste
Wa,Waste
Wa,Waste
Wa,Waste
Wa,Waste
Wa,Waste
Wa,Waste
Wa,Waste
Wa,Waste
Wa,Waste
Wa,Waste
Wa,Waste
So,Solar
Co,Coal
Co,Coal
Co,Coal
Co,Coal
Co,Coal
Hy,Hydro
So,Solar
So,Solar
Ga,Gas
So,Solar
Ga,Gas
Oi,Oil
Hy,Hydro
So,Solar
Ga,Gas
Hy,Hydro
Hy,Hydro
Wa,Waste
So,Solar
So,Solar
So,Solar
Wi,Wind
Oi,Oil
Ga,Gas
So,Solar
Wi,Wind
Ga,Gas
Ga,Gas
Ga,Gas
Oi,Oil
So,Solar
Oi,Oil
Hy,Hydro
Wa,Waste
Wi,Wind
Wi,Wind
So,Solar
So,Solar
Hy,Hydro
Ga,Gas
Bi,Biomass
So,Solar
Hy,Hydro
So,Solar
Oi,Oil
Ga,Gas
Wi,Wind
So,Solar
Ga,Gas
Ga,Gas
Oi,Oil
Ga,Gas
Oi,Oil
So,Solar
So,Solar
So,Solar
Hy,Hydro
St,Storage
So,Solar
Ga,Gas
Hy,Hydro
Ga,Gas
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
Co,Coal
Ga,Gas
So,Solar
So,Solar
Wi,Wind
So,Solar
Ga,Gas
Hy,Hydro
Ga,Gas
So,Solar
Wi,Wind
Wa,Waste
So,Solar
Wa,Waste
So,Solar
So,Solar
So,Solar
So,Solar
Hy,Hydro
Hy,Hydro
So,Solar
So,Solar
So,Solar
Wi,Wind
So,Solar
Ga,Gas
So,Solar
So,Solar
Wi,Wind
So,Solar
Wi,Wind
Oi,Oil
So,Solar
Oi,Oil
Oi,Oil
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
So,Solar
So,Solar
Co,Coal
Co,Coal
Co,Coal
Co,Coal
Co,Coal
Co,Coal
Co,Coal
Ga,Gas
Ga,Gas
So,Solar
Ga,Gas
Co,Coal
Oi,Oil
So,Solar
Ga,Gas
So,Solar
Ga,Gas
Nu,Nuclear
Wi,Wind
Hy,Hydro
Ga,Gas
So,Solar
Wi,Wind
Wi,Wind
Wi,Wind
Ga,Gas
So,Solar
So,Solar
Oi,Oil
Hy,Hydro
So,Solar
So,Solar
So,Solar
Hy,Hydro
Ga,Gas
Ga,Gas
So,Solar
Ga,Gas
Ga,Gas
Ga,Gas
So,Solar
Co,Coal
Ga,Gas
Oi,Oil
St,Storage
So,Solar
So,Solar
Bi,Biomass
Ga,Gas
Oi,Oil
So,Solar
Hy,Hydro
Ga,Gas
Wi,Wind
Wi,Wind
Wi,Wind
Hy,Hydro
So,Solar
So,Solar
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Wi,Wind
St,Storage
St,Storage
Wa,Waste
Ga,Gas
So,Solar
Oi,Oil
So,Solar
So,Solar
So,Solar
Oi,Oil
Ga,Gas
So,Solar
So,Solar
So,Solar
Ga,Gas
So,Solar
So,Solar
So,Solar
Ga,Gas
Wa,Waste
Ga,Gas
Ga,Gas
So,Solar
Hy,Hydro
Wi,Wind
Ga,Gas
Ga,Gas
So,Solar
So,Solar
Oi,Oil
So,Solar
So,Solar
So,Solar
Ga,Gas
Wi,Wind
Co,Coal
Hy,Hydro
Wa,Waste
So,Solar
Wa,Waste
Wi,Wind
Wi,Wind
Hy,Hydro
So,Solar
So,Solar
So,Solar
Oi,Oil
Co,Coal
Oi,Oil
So,Solar
Ga,Gas
Ga,Gas
So,Solar
So,Solar
Hy,Hydro
So,Solar
So,Solar
So,Solar
Hy,Hydro
Hy,Hydro
Ga,Gas
Wi,Wind
So,Solar
So,Solar
So,Solar
Ga,Gas
So,Solar
Wi,Wind
Wa,Waste
So,Solar
So,Solar
So,Solar
So,Solar
Wa,Waste
So,Solar
Ga,Gas
Co,Cogeneration
Ga,Gas
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
Ga,Gas
So,Solar
Bi,Biomass
Oi,Oil
Ga,Gas
Ga,Gas
Hy,Hydro
So,Solar
So,Solar
Ga,Gas
So,Solar
Wi,Wind
So,Solar
Ga,Gas
So,Solar
St,Storage
Hy,Hydro
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Hy,Hydro
Hy,Hydro
So,Solar
Oi,Oil
Oi,Oil
Co,Coal
Wi,Wind
Wi,Wind
Hy,Hydro
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Oi,Oil
So,Solar
Oi,Oil
Hy,Hydro
Wa,Waste
Ga,Gas
So,Solar
Hy,Hydro
Ga,Gas
Hy,Hydro
So,Solar
So,Solar
Hy,Hydro
So,Solar
Hy,Hydro
So,Solar
Ga,Gas
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
So,Solar
So,Solar
So,Solar
So,Solar
Oi,Oil
Ga,Gas
Ga,Gas
Hy,Hydro
Hy,Hydro
So,Solar
Wi,Wind
So,Solar
Wi,Wind
So,Solar
Hy,Hydro
So,Solar
Ga,Gas
Oi,Oil
Ga,Gas
Ga,Gas
Ga,Gas
Hy,Hydro
St,Storage
St,Storage
Ga,Gas
So,Solar
So,Solar
So,Solar
Wa,Waste
Ga,Gas
So,Solar
Wa,Waste
Ga,Gas
Ga,Gas
Wa,Waste
Wi,Wind
Wi,Wind
Oi,Oil
So,Solar
Ga,Gas
Wi,Wind
Ga,Gas
Ga,Gas
So,Solar
So,Solar
So,Solar
Ga,Gas
Ga,Gas
Oi,Oil
Oi,Oil
Co,Cogeneration
So,Solar
St,Storage
So,Solar
So,Solar
Hy,Hydro
Hy,Hydro
So,Solar
So,Solar
So,Solar
Ga,Gas
Ga,Gas
Hy,Hydro
Hy,Hydro
Ga,Gas
So,Solar
Hy,Hydro
Hy,Hydro
So,Solar
So,Solar
Wi,Wind
Ga,Gas
So,Solar
Oi,Oil
Ga,Gas
Ga,Gas
Ga,Gas
Wi,Wind
Ga,Gas
Hy,Hydro
Hy,Hydro
Oi,Oil
Wi,Wind
So,Solar
So,Solar
Nu,Nuclear
Hy,Hydro
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Wi,Wind
Wi,Wind
St,Storage
Hy,Hydro
Wi,Wind
St,Storage
Wa,Waste
Wi,Wind
So,Solar
So,Solar
So,Solar
Hy,Hydro
Hy,Hydro
Co,Coal
Hy,Hydro
So,Solar
Oi,Oil
Co,Coal
Oi,Oil
Oi,Oil
Hy,Hydro
Oi,Oil
So,Solar
Ga,Gas
So,Solar
Hy,Hydro
So,Solar
Oi,Oil
Ga,Gas
Ga,Gas
So,Solar
Ga,Gas
Hy,Hydro
So,Solar
So,Solar
Wi,Wind
Ga,Gas
Hy,Hydro
Oi,Oil
Wi,Wind
Wi,Wind
So,Solar
Wi,Wind
Hy,Hydro
So,Solar
Ge,Geothermal
Ga,Gas
So,Solar
So,Solar
Wa,Waste
So,Solar
So,Solar
Ga,Gas
Wi,Wind
Oi,Oil
Oi,Oil
Hy,Hydro
Wa,Waste
So,Solar
So,Solar
Ga,Gas
Hy,Hydro
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
So,Solar
So,Solar
So,Solar
Oi,Oil
So,Solar
So,Solar
Wi,Wind
So,Solar
So,Solar
Ga,Gas
Ga,Gas
So,Solar
Ga,Gas
So,Solar
So,Solar
Wa,Waste
So,Solar
Hy,Hydro
Co,Coal
Hy,Hydro
Wi,Wind
Ga,Gas
Co,Coal
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
So,Solar
Wi,Wind
Wi,Wind
So,Solar
So,Solar
Wi,Wind
Hy,Hydro
Hy,Hydro
Hy,Hydro
Ga,Gas
Ga,Gas
Ga,Gas
Bi,Biomass
Wi,Wind
Wi,Wind
Co,Coal
Hy,Hydro
Wi,Wind
Wi,Wind
Wi,Wind
Wa,Waste
Wi,Wind
So,Solar
Wi,Wind
Ga,Gas
Bi,Biomass
Ga,Gas
Wa,Waste
Wa,Waste
Oi,Oil
Wi,Wind
Hy,Hydro
Co,Coal
Oi,Oil
So,Solar
Ga,Gas
Hy,Hydro
Co,Coal
So,Solar
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
So,Solar
Wi,Wind
So,Solar
So,Solar
Hy,Hydro
Hy,Hydro
Hy,Hydro
So,Solar
Hy,Hydro
Ga,Gas
Hy,Hydro
So,Solar
Ga,Gas
Ga,Gas
So,Solar
Wa,Waste
Wi,Wind
Hy,Hydro
Hy,Hydro
So,Solar
Wa,Waste
Ga,Gas
Wi,Wind
Wi,Wind
Hy,Hydro
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Oi,Oil
Hy,Hydro
Hy,Hydro
Oi,Oil
Wi,Wind
So,Solar
Ga,Gas
So,Solar
Oi,Oil
Oi,Oil
So,Solar
Ga,Gas
Ga,Gas
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
So,Solar
Oi,Oil
Ga,Gas
Hy,Hydro
Wa,Waste
So,Solar
Hy,Hydro
Bi,Biomass
Hy,Hydro
Wa,Waste
Wa,Waste
So,Solar
Wi,Wind
So,Solar
Ga,Gas
Wi,Wind
Wi,Wind
St,Storage
Wi,Wind
Ga,Gas
Wa,Waste
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
Wi,Wind
Wi,Wind
So,Solar
So,Solar
Wi,Wind
Ga,Gas
Ge,Geothermal
So,Solar
So,Solar
Ga,Gas
So,Solar
So,Solar
Co,Coal
So,Solar
So,Solar
So,Solar
Hy,Hydro
So,Solar
Wi,Wind
Wi,Wind
Bi,Biomass
Hy,Hydro
So,Solar
So,Solar
Hy,Hydro
So,Solar
So,Solar
Hy,Hydro
Co,Coal
Ga,Gas
So,Solar
So,Solar
So,Solar
Hy,Hydro
So,Solar
Hy,Hydro
So,Solar
Oi,Oil
Hy,Hydro
Hy,Hydro
So,Solar
Wi,Wind
Hy,Hydro
Ga,Gas
So,Solar
St,Storage
Ga,Gas
So,Solar
Ga,Gas
Oi,Oil
Ga,Gas
So,Solar
Ge,Geothermal
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Ga,Gas
So,Solar
So,Solar
Oi,Oil
Hy,Hydro
Ga,Gas
So,Solar
So,Solar
So,Solar
Bi,Biomass
So,Solar
Co,Coal
Wa,Waste
So,Solar
Ga,Gas
Ga,Gas
Ga,Gas
Wi,Wind
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Oi,Oil
Hy,Hydro
Ga,Gas
Hy,Hydro
So,Solar
Ge,Geothermal
Wi,Wind
Wi,Wind
Nu,Nuclear
Hy,Hydro
So,Solar
So,Solar
Pe,Petcoke
Co,Coal
Ga,Gas
Ga,Gas
Ga,Gas
Oi,Oil
So,Solar
Hy,Hydro
So,Solar
Hy,Hydro
Wi,Wind
Wa,Waste
Wi,Wind
Oi,Oil
So,Solar
Wa,Waste
Ga,Gas
So,Solar
Wa,Waste
Oi,Oil
So,Solar
So,Solar
Oi,Oil
So,Solar
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Hy,Hydro
Ga,Gas
Bi,Biomass
Wa,Waste
So,Solar
Hy,Hydro
Wi,Wind
So,Solar
Wi,Wind
Wi,Wind
Ga,Gas
Ga,Gas
Wa,Waste
So,Solar
Wa,Waste
Ga,Gas
So,Solar
So,Solar
Ga,Gas
So,Solar
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Hy,Hydro
So,Solar
So,Solar
Ga,Gas
Hy,Hydro
Wi,Wind
Wi,Wind
So,Solar
Ga,Gas
So,Solar
Wi,Wind
Hy,Hydro
So,Solar
Wi,Wind
So,Solar
Oi,Oil
Oi,Oil
Ga,Gas
So,Solar
Ga,Gas
So,Solar
Ga,Gas
Wa,Waste
Wi,Wind
Wa,Waste
Wa,Waste
So,Solar
Hy,Hydro
Hy,Hydro
Nu,Nuclear
Ga,Gas
So,Solar
Wi,Wind
Hy,Hydro
Wi,Wind
Co,Coal
Ga,Gas
Oi,Oil
Bi,Biomass
Ga,Gas
Hy,Hydro
Wa,Waste
Nu,Nuclear
Ga,Gas
Ga,Gas
Ga,Gas
Oi,Oil
So,Solar
So,Solar
Wa,Waste
Hy,Hydro
Hy,Hydro
Ga,Gas
Ga,Gas
Hy,Hydro
Bi,Biomass
So,Solar
Wi,Wind
So,Solar
So,Solar
So,Solar
Ga,Gas
Hy,Hydro
Ga,Gas
So,Solar
Wi,Wind
So,Solar
Wa,Waste
Wi,Wind
Wi,Wind
Hy,Hydro
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Hy,Hydro
So,Solar
So,Solar
So,Solar
Wi,Wind
Wi,Wind
Co,Coal
Hy,Hydro
Ga,Gas
Wi,Wind
So,Solar
So,Solar
Hy,Hydro
Ga,Gas
So,Solar
So,Solar
Wa,Waste
Wi,Wind
Ga,Gas
Oi,Oil
Co,Coal
Ga,Gas
So,Solar
Oi,Oil
Hy,Hydro
Wa,Waste
Ga,Gas
Ga,Gas
Hy,Hydro
Oi,Oil
Wi,Wind
Wi,Wind
Oi,Oil
Oi,Oil
So,Solar
Wi,Wind
So,Solar
So,Solar
So,Solar
Ga,Gas
Hy,Hydro
So,Solar
Wi,Wind
Oi,Oil
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Nu,Nuclear
Ga,Gas
Hy,Hydro
Ga,Gas
Ga,Gas
Ga,Gas
Hy,Hydro
Ot,Other
Hy,Hydro
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
So,Solar
Wa,Waste
Ga,Gas
So,Solar
Wi,Wind
Ga,Gas
So,Solar
So,Solar
Ga,Gas
Ga,Gas
So,Solar
So,Solar
So,Solar
So,Solar
Ge,Geothermal
Ge,Geothermal
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
So,Solar
So,Solar
Ga,Gas
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
So,Solar
Wi,Wind
So,Solar
Ga,Gas
Ga,Gas
Wa,Waste
So,Solar
So,Solar
Co,Cogeneration
Wa,Waste
Wa,Waste
Ga,Gas
Ga,Gas
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
So,Solar
So,Solar
So,Solar
Oi,Oil
So,Solar
Wa,Waste
So,Solar
Wi,Wind
So,Solar
So,Solar
Wa,Waste
Wa,Waste
So,Solar
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
So,Solar
So,Solar
So,Solar
Ga,Gas
Wa,Waste
Ga,Gas
Ga,Gas
So,Solar
St,Storage
So,Solar
So,Solar
Ga,Gas
So,Solar
So,Solar
Ga,Gas
Wa,Waste
Wi,Wind
So,Solar
Wi,Wind
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Oi,Oil
Wi,Wind
Wa,Waste
Hy,Hydro
Hy,Hydro
So,Solar
Ga,Gas
Ga,Gas
So,Solar
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
So,Solar
Wa,Waste
So,Solar
So,Solar
Ga,Gas
Hy,Hydro
Hy,Hydro
St,Storage
Ga,Gas
Ga,Gas
So,Solar
Ga,Gas
So,Solar
Wi,Wind
So,Solar
So,Solar
Ge,Geothermal
So,Solar
So,Solar
Wi,Wind
Nu,Nuclear
Hy,Hydro
So,Solar
Bi,Biomass
Ga,Gas
Ga,Gas
Nu,Nuclear
So,Solar
Hy,Hydro
Oi,Oil
Oi,Oil
Ga,Gas
So,Solar
So,Solar
Ga,Gas
Wa,Waste
Ga,Gas
Wi,Wind
Wi,Wind
So,Solar
So,Solar
Wi,Wind
So,Solar
Hy,Hydro
St,Storage
Hy,Hydro
Wi,Wind
So,Solar
Wi,Wind
So,Solar
Wi,Wind
Wi,Wind
Oi,Oil
St,Storage
Oi,Oil
So,Solar
Oi,Oil
Hy,Hydro
Ga,Gas
Wi,Wind
Wi,Wind
Oi,Oil
So,Solar
So,Solar
So,Solar
Ga,Gas
Ga,Gas
Wi,Wind
So,Solar
So,Solar
Hy,Hydro
Ga,Gas
So,Solar
Wi,Wind
Co,Coal
So,Solar
Hy,Hydro
St,Storage
So,Solar
Hy,Hydro
Ga,Gas
Hy,Hydro
Hy,Hydro
Ga,Gas
Wi,Wind
Oi,Oil
So,Solar
Ga,Gas
Oi,Oil
Wi,Wind
So,Solar
So,Solar
Wi,Wind
Wa,Waste
Co,Coal
Bi,Biomass
Ga,Gas
Bi,Biomass
Ga,Gas
Ga,Gas
Hy,Hydro
Hy,Hydro
Oi,Oil
So,Solar
Hy,Hydro
Ga,Gas
So,Solar
Oi,Oil
Ga,Gas
Ga,Gas
Oi,Oil
Hy,Hydro
Oi,Oil
Oi,Oil
So,Solar
Wa,Waste
Wi,Wind
Hy,Hydro
Ga,Gas
So,Solar
So,Solar
Wi,Wind
Ga,Gas
Wi,Wind
Ga,Gas
Ga,Gas
Ga,Gas
So,Solar
Wi,Wind
Hy,Hydro
So,Solar
Hy,Hydro
Ga,Gas
Ga,Gas
Ga,Gas
So,Solar
Hy,Hydro
So,Solar
So,Solar
Ga,Gas
Wi,Wind
Oi,Oil
Ga,Gas
Hy,Hydro
Hy,Hydro
So,Solar
So,Solar
So,Solar
Oi,Oil
Oi,Oil
Wi,Wind
So,Solar
Wi,Wind
Ga,Gas
Wi,Wind
Wi,Wind
Wi,Wind
So,Solar
Hy,Hydro
So,Solar
So,Solar
So,Solar
Hy,Hydro
So,Solar
Ga,Gas
So,Solar
So,Solar
So,Solar
Hy,Hydro
Hy,Hydro
Nu,Nuclear
Oi,Oil
So,Solar
Oi,Oil
So,Solar
Hy,Hydro
Hy,Hydro
Co,Coal
So,Solar
Ga,Gas
Ga,Gas
Wi,Wind
So,Solar
Hy,Hydro
Hy,Hydro
Wi,Wind
So,Solar
Wi,Wind
Hy,Hydro
Hy,Hydro
So,Solar
Wa,Waste
Wi,Wind
Wi,Wind
Wi,Wind
So,Solar
So,Solar
St,Storage
So,Solar
Wi,Wind
So,Solar
Ga,Gas
So,Solar
Ga,Gas
So,Solar
So,Solar
Oi,Oil
Oi,Oil
Wi,Wind
Oi,Oil
Hy,Hydro
Hy,Hydro
Ga,Gas
Hy,Hydro
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
Bi,Biomass
Ga,Gas
Ga,Gas
Ga,Gas
Hy,Hydro
Ga,Gas
Wi,Wind
Oi,Oil
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Bi,Biomass
Wi,Wind
So,Solar
Ga,Gas
Oi,Oil
Ga,Gas
Hy,Hydro
So,Solar
Wa,Waste
So,Solar
Ga,Gas
Hy,Hydro
Ga,Gas
Ot,Other
Wi,Wind
Co,Coal
Ga,Gas
Ga,Gas
Wi,Wind
So,Solar
Wi,Wind
Wi,Wind
Hy,Hydro
So,Solar
So,Solar
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Wi,Wind
Oi,Oil
Wa,Waste
Wi,Wind
Ga,Gas
Hy,Hydro
Ga,Gas
Co,Coal
Wi,Wind
So,Solar
So,Solar
So,Solar
Ga,Gas
Hy,Hydro
Hy,Hydro
Hy,Hydro
Ga,Gas
So,Solar
Ga,Gas
So,Solar
Hy,Hydro
So,Solar
Wa,Waste
So,Solar
Hy,Hydro
Hy,Hydro
Ga,Gas
So,Solar
Hy,Hydro
Hy,Hydro
So,Solar
Hy,Hydro
Ga,Gas
Ga,Gas
Hy,Hydro
Hy,Hydro
So,Solar
So,Solar
Oi,Oil
So,Solar
So,Solar
Oi,Oil
Oi,Oil
So,Solar
So,Solar
Hy,Hydro
Oi,Oil
Hy,Hydro
So,Solar
So,Solar
So,Solar
Co,Coal
Wa,Waste
Wi,Wind
Wa,Waste
Co,Coal
Oi,Oil
Ga,Gas
Ga,Gas
Hy,Hydro
Ga,Gas
Hy,Hydro
So,Solar
Hy,Hydro
So,Solar
So,Solar
Hy,Hydro
Oi,Oil
Hy,Hydro
Hy,Hydro
Ga,Gas
So,Solar
So,Solar
So,Solar
Hy,Hydro
Ga,Gas
So,Solar
Hy,Hydro
So,Solar
So,Solar
So,Solar
Wi,Wind
So,Solar
So,Solar
St,Storage
So,Solar
So,Solar
Ga,Gas
Co,Coal
Wi,Wind
Ga,Gas
So,Solar
Ga,Gas
Oi,Oil
So,Solar
Ga,Gas
So,Solar
So,Solar
Ga,Gas
So,Solar
So,Solar
Oi,Oil
So,Solar
Wi,Wind
Wi,Wind
Ga,Gas
So,Solar
Wi,Wind
Wi,Wind
Wa,Waste
So,Solar
Wi,Wind
Wi,Wind
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Oi,Oil
Hy,Hydro
Oi,Oil
So,Solar
So,Solar
So,Solar
Bi,Biomass
So,Solar
So,Solar
Ga,Gas
So,Solar
So,Solar
So,Solar
Wi,Wind
So,Solar
So,Solar
Ga,Gas
Ga,Gas
Ga,Gas
So,Solar
Ga,Gas
Hy,Hydro
So,Solar
Hy,Hydro
So,Solar
Ga,Gas
Oi,Oil
Hy,Hydro
Ga,Gas
So,Solar
So,Solar
So,Solar
Ga,Gas
Co,Coal
Ga,Gas
Hy,Hydro
Ga,Gas
Ga,Gas
Bi,Biomass
So,Solar
Hy,Hydro
Hy,Hydro
So,Solar
Hy,Hydro
Hy,Hydro
Bi,Biomass
Bi,Biomass
Ga,Gas
Ga,Gas
Hy,Hydro
Ga,Gas
Oi,Oil
Ga,Gas
Wa,Waste
So,Solar
Ga,Gas
Hy,Hydro
Co,Coal
Ga,Gas
So,Solar
St,Storage
Wa,Waste
Wa,Waste
Nu,Nuclear
So,Solar
Wi,Wind
Co,Coal
So,Solar
So,Solar
So,Solar
Wa,Waste
Wa,Waste
So,Solar
So,Solar
Ga,Gas
Co,Coal
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Wi,Wind
So,Solar
Hy,Hydro
Ga,Gas
Hy,Hydro
Ga,Gas
Wa,Waste
Ga,Gas
Ga,Gas
So,Solar
So,Solar
Oi,Oil
So,Solar
So,Solar
So,Solar
Wi,Wind
Ga,Gas
Wi,Wind
Ga,Gas
Ga,Gas
Oi,Oil
Oi,Oil
Wa,Waste
So,Solar
Wi,Wind
Ga,Gas
Hy,Hydro
Hy,Hydro
Co,Coal
Oi,Oil
Hy,Hydro
So,Solar
Ga,Gas
So,Solar
Hy,Hydro
Hy,Hydro
Wa,Waste
Oi,Oil
Bi,Biomass
So,Solar
So,Solar
So,Solar
So,Solar
Wa,Waste
Ga,Gas
Ga,Gas
Ga,Gas
Wi,Wind
Wi,Wind
Co,Coal
Co,Coal
Hy,Hydro
So,Solar
So,Solar
So,Solar
Ga,Gas
Co,Coal
So,Solar
Hy,Hydro
Ga,Gas
Ga,Gas
Wa,Waste
Nu,Nuclear
So,Solar
So,Solar
So,Solar
Hy,Hydro
Bi,Biomass
So,Solar
Ga,Gas
Co,Coal
Wi,Wind
Co,Coal
Ga,Gas
Nu,Nuclear
So,Solar
Hy,Hydro
Wi,Wind
Hy,Hydro
Ga,Gas
Ga,Gas
So,Solar
Hy,Hydro
St,Storage
So,Solar
Oi,Oil
So,Solar
So,Solar
Wi,Wind
Wi,Wind
Wi,Wind
Ga,Gas
Wa,Waste
So,Solar
So,Solar
Wi,Wind
So,Solar
Co,Coal
Hy,Hydro
Co,Coal
So,Solar
So,Solar
So,Solar
So,Solar
Hy,Hydro
So,Solar
Hy,Hydro
So,Solar
Ga,Gas
Hy,Hydro
Hy,Hydro
So,Solar
Ga,Gas
So,Solar
Oi,Oil
Co,Coal
Wi,Wind
Hy,Hydro
Nu,Nuclear
So,Solar
Wa,Waste
Hy,Hydro
Hy,Hydro
Ga,Gas
Hy,Hydro
Wi,Wind
Ga,Gas
Hy,Hydro
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
Wi,Wind
Wi,Wind
Wi,Wind
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Hy,Hydro
Ga,Gas
Oi,Oil
Oi,Oil
Oi,Oil
Oi,Oil
Oi,Oil
So,Solar
Oi,Oil
Hy,Hydro
So,Solar
Hy,Hydro
So,Solar
Ga,Gas
So,Solar
So,Solar
So,Solar
Oi,Oil
So,Solar
So,Solar
Hy,Hydro
Co,Coal
So,Solar
So,Solar
So,Solar
Ga,Gas
Ga,Gas
Ga,Gas
So,Solar
